review_id,snippet_pt,review_creation_date,snippet_en
df62ed0d57cd267d1965d9c109dd055f,"Até o momento, a entrega do produto ainda não foi feita e está atrasada, portanto não posso avaliá-lo. Último status dos Correios: ""Objeto ainda não chegou à unidade de Viana-ES. Por favor, aguarde.""",2018-03-25,"To date, the delivery of the product has not yet been made and is late, so I cannot rate it. Last status from Correios: ""Object has not yet arrived at the Viana-ES unit. Please wait."""
96ebedb9cf17e38df3237b024079ad4d,entrega ante do prazo produto muito bom.,2017-10-05,delivery on time very good product.
59d8a64b5ada1fdd5fc13cd6f7833697,Demorou um pouco a chegar. Poderia ser uma entrega mais rápida. Mais valeu a pena esperar. Ótimo produto,2017-10-27,It took a while to arrive. It could be faster delivery. But it was worth the wait. great product
fd3d39858d9037a156fbdb09bb023025,Entrega bem rápida. Produto conforme a descrição.,2017-04-13,Very fast delivery. Product as per description.
e4d0b037eeaee86b2acfe900e88ae5a0,A loja entregou a produto antes do prazo tudo certíssimo grata ,2018-08-24,"The store delivered the product before the deadline, all right, grateful"
b2ee36b492c8d3846bab15b4e01dd036,"Apesar de fazer a mesma funções, trocaram os adaptadores e esse que recebi aparentemente parece ser inferior ao que comprei, tanto em qualidade do material como o valor 5x mais barato",2018-02-07,"Despite performing the same functions, they changed the adapters and the one I received apparently seems to be inferior to the one I bought, both in terms of material quality and 5x cheaper value"
9da5990c51c04946ce0a6a611acc78f3,O produto foi entregue dentro do prazo porém um dos produtos veio danificado.,2017-08-31,The product was delivered on time but one of the products came damaged.
0aa8b628ffe8130e26b668f9f3a2f6ef,Realizei minha compra no dia 10/10 porém só chegou 1 produto sendo que paguei por 3 unidades MOP Spray. Estou muito insatisfeita inclusive com o atendimento.,2016-10-25,I made my purchase on 10/10 but only 1 product arrived and I paid for 3 MOP Spray units. I am very dissatisfied with the service as well.
4355b561f5d63dd46f33da529102de65,"Foi tudo perfeito. Obrigada!
",2018-04-27,It was all perfect. Thanks!
95c58785de9c834777e234764d3a06f8,"Olá boa noite, o produto veio como o encomendado porém não veio um certificado de garantia e muito menos o manual de instruções como já vi na caixa em vídeos deste modelo de relogio ",2018-07-12,"Hello good evening, the product came as ordered but it did not come with a guarantee certificate and even less the instruction manual as I have seen in the box in videos of this watch model"
14c804b13febb208b20fbe02af53d806,Ameiiiiiiiii o produto....,2017-04-11,I love the product....
1688de133e4711920d31e5b326d2a0b0,"Este é apenas uma parte do pedido.
Falta enviar o HD",2017-05-25,"This is just part of the order.
Need to send HD"
371772545175547eb32edecaef9b7a83,Muito boa a atenção do vendedor.,2017-11-30,Very good attention from the seller.
39bc68be8e32bb3831e7f32b60cc60b1,"Entrega super rápida, a mercadoria chegou muito antes do prazo, e em perfeito estado!! Ótimo produto, super recomendo a todos. Estou muito feliz com minha compra!!!!",2017-03-22,"Super fast delivery, the goods arrived much earlier than the deadline, and in perfect condition!! Great product, I highly recommend it to everyone. I am very happy with my purchase!!!!"
5b45af8df91cf3c0ea64b8effb223fe3,"produto entregue muito antes do prazo
recomendo",2017-09-26,"Product delivered way ahead of schedule
I recommend"
e42094247ceada0738f302248fe2e7f4,Muito satisfeito,2017-06-23,Very satisfied
4b69563fbe1afd428049d384a2203036,Muito demorado! ,2018-02-10,Too slow!
6da022f5a7453690030572bc48dbda30,"O relógio é bonito o material é um pouco duro, mas é bakana
",2018-06-03,The watch is beautiful the material is a little hard but it's cool
d862d197a1ecdfb453b9fdddd5ccefa9,o site não atualiza as informações e não tem como reclamar que a mercadoria ta atrasada uma merda,2018-03-10,the website does not update the information and there is no way to complain that the goods are shitty late
f9fb83a96a826ef0f3bf861fba7ca4b6,Entrega rápida e produto entregue sem nenhuma avaria.,2017-04-11,Fast delivery and product delivered without any damage.
aee5548141dbee526d36196c1ab0331f,O produto nao chegou e estou aguardando a devoluçao do dinheiro,2017-09-28,The product has not arrived and I am waiting for my money back
07e4c6146ccfdd1690e4a72be4c2c389,Entrega antes do prazo previsto...muito bom,2018-07-03,Delivery ahead of schedule...very good
e3e597d97410bab66a74db8a2c9f259b,Produto não foi entregue,2018-08-25,The product was not delivered
223d599945e3a610f6111484582b01c0,Vou deixar mha opinião assim q receber.,2017-09-22,I'll leave my opinion as soon as I receive it.
c1187e436d9c9bdd46ab11b3bfa8fea6,"O produto ainda NÃO chegou!
Quem irá se responsabilizar pelo atraso na entrega e pelo valor do frete que foi pago por mim, A targaryen ou as lannister? Já enviei email, mas até agora n tive retorno! ",2017-12-17,"The product has not arrived yet!
Who will be responsible for the delay in delivery and the amount of freight that was paid by me, the targaryen or the lannister? I already sent an email, but so far I haven't had a respon"
a4cd80774014e011a2a9665330b4e342,Produto otimo,2017-05-06,great product
de63cc66f2738dbc83ab048002574ce0,"Muito boa essa loja, entregue o produto no prazo, 100% confiável. ",2018-06-06,"Very good this store, delivered the product on time, 100% reliable."
286e6b04b1c7c5728677b41f8a73e34c,"Chegou tudo conforme esperado. O que mais surpreendeu foi a velocidade na entrega.
Muito obrigado.",2018-07-25,"Everything arrived as expected. What was most surprising was the speed of delivery.
Thank you very much."
e4bdd5b6263b9fde2cce56ab02e91586,O produto está atrasado,2017-05-03,The product is late
f67bf1725edd4f2666908e281a77a003,ESTAVA NOS CORREIOS E NÃO TINHA VISTO MEU EMAIL. Desculpas já peguei👌,2017-05-09,I WAS AT THE POST OFFICE AND I HAD NOT SEEN MY EMAIL. Sorry I got it
f2706c2f10822562ef4d6da49cdcf0e1,sem restrições,2017-11-07,no restrictions
19f19cfc556ce515bd785f2bb1e4d4d4,Gostei muito do produto e da loja. Chegou em perfeito estado e dentro do prazo.,2018-01-27,I really liked the product and the store. It arrived in perfect condition and on time.
01bfd0bfc47e36c6a6203969ca9c3e92,"lannister deveria cancelar essa parceria pois a empresa targaryen é um embuste , é fraudulenta , agiu de má fé . Essa empresa denigre a imagem das lannister.com ... Estou no aguardo do meu reembolso",2017-10-04,"lannister should cancel this partnership because the targaryen company is a scam, is fraudulent, acted in bad faith. This company denigrates the image of lannister.com ... I am waiting for my refund"
cd206b8a1fb1b17c4d91b163ad11259c,Já passou o prazo de entrega e nada de produto.,2017-11-05,The delivery date has passed and still no product.
3701bf79c5202a64f86bc38166169a36,Faz mais de 45 dias que comprei omproduto e não chegou .,2018-01-14,It's been more than 45 days since I bought a product and it hasn't arrived.
1ab3bfef453ab69006a886d5fa086e37,Parabéns pela Qualidade! o produto chegou antes do que eu esperava. fiquei impressionado. eu agora quero sempre comprar na stark,2018-01-17,Congratulations on Quality! the product arrived earlier than I expected. I was impressed. now i always want to buy at stark
eccb6dedf8c3cb0213587bc3bd247065,"recomendo esta empresa pois tudo que foi acordado, foi realizado. estou muito satisfeito",2018-03-17,I recommend this company because everything that was agreed was done. I am very satisfied
3f54d87c14480fc8dad12acea8dce31d,Aguardando resposta mercadoria não entregue,2017-10-25,Waiting for undelivered goods
491aea025c250b280d08881d8c877f1f,"por ser um jogo bordado, esperava um material melhor. mas no geral gostei.",2017-11-07,"for being an embroidered game, I expected a better material. but overall I liked it."
4f8d53523919d0b48777d33e3394e08f,"não recebi o produto, não tenho o que avaliar.",2017-04-04,"I did not receive the product, I have nothing to evaluate."
38477ef6c23d3478a0f012503919803a,Comprei um produto nesta loja já fez um mês e não recebi o produto. ,2017-04-08,I bought a product in this store a month ago and I have not received the product.
360a3fd1a42ef3921155dae8c2f74e46,Adoro a lannister!,2017-07-12,Adoro a lannister!
2c32ce863befa8faa20b00ad57f4e15c,Depois de mais de 25 dias constatei pelo site que a entrega do produto estava cancelado sem nenhuma explicação do motivo até porque o produto já estava pago. E tive dificuldade para saber o acontecido,2018-02-06,After more than 25 days I found on the website that the delivery of the product was canceled without any explanation as to why the product had already been paid for. And I had a hard time knowing what happened
22f1429c44c757fb27fed0182fb78dab,Produto estava com prazo de entrega para 13/04. No momento está em dois dias de atraso. Necessário verificar o porquê do atraso e regularizar entrega. Presente de aniversário pendente de entrega.,2018-04-15,Product had delivery deadline for 13/04. It is currently two days late. Necessary to verify the reason for the delay and regularize delivery. Delivery pending birthday present.
1dde1f338dbaec3537c116e3691d355f,Ainda não fiz o teste... mas chegou tudo certinho!!!,2017-12-14,I haven't taken the test yet... but everything arrived just right!!!
c02cc6540599cedea3c698de37ff9729,"Estou em viagem, por isso ainda não recebi o produto.",2018-07-03,"I'm traveling, so I haven't received the product yet."
6a0aefb12d8dde4f7c09566db0fbfc53,Muito satisfeita com a compra.,2017-11-24,Very satisfied with the purchase.
53a6fe160da059527d6b4f64bf81d473,"produto foi entregue conforme pedido, isso é muito importante para uma realização de uma nova compra.",2018-07-28,"product was delivered as ordered, this is very important for a new purchase."
68d2c1d0b9b5ecc75abca8e87d867654,"O produto é muito bom, e a entrega foi muito antes do prazo.... ",2018-05-15,"The product is very good, and the delivery was very early...."
f62e21bd38a4ec9d8db698fb82f5faa4,Recebi o produto diferente da foto e faltando uma tesoura.E ninguém até agora resolveu para mim! Não recomendo! Não comprem!,2017-10-26,I received the product different from the photo and missing scissors. And so far no one has solved it for me! I do not recommend! Don't buy!
adb164783e438bb9a8ff271a00a429f1,"muito boa compra, preço bom, entrega rapida.",2018-07-25,"very good buy, good price, fast delivery."
51747e7f4ec669975360b2a50173300a,quanto tempo mais de espera?,2017-12-17,how much longer to wait?
eeac980809b539d154598808fce00284,recebi somente o cobertor os kits de endredon nao recei,2018-06-26,I only received the blanket the duvet kits did not receive
0f5809089d0cbeb42f68bcb8833b848d,"Fiquei feliz pelo produto, e gostei muito da velocidade. ",2017-07-26,"I was happy with the product, and I really liked the speed."
df3f4a5be074b7c527190c8a873fea45,Ótimo produto. Fácil montagem. Entrega rápida.,2018-01-17,Great product. Easy assembly. Fast delivery.
4fbb4e5b3b7b2f3c67aadac7f11a0fb6,produto entregue de acordo com o prazo combinado.,2018-02-10,product delivered according to the agreed deadline.
4fbb4e5b3b7b2f3c67aadac7f11a0fb6,produto entregue de acordo com o prazo combinado.,2018-02-10,product delivered according to the agreed deadline.
4fbb4e5b3b7b2f3c67aadac7f11a0fb6,produto entregue de acordo com o prazo combinado.,2018-02-10,product delivered according to the agreed deadline.
4fbb4e5b3b7b2f3c67aadac7f11a0fb6,produto entregue de acordo com o prazo combinado.,2018-02-10,product delivered according to the agreed deadline.
af73e2ba5098ca6c02e8079aa82bfa78,Pedi uma colcha 100% algodão e veio 100% poliester.,2017-02-14,I ordered a 100% cotton quilt and it came in 100% polyester.
af73e2ba5098ca6c02e8079aa82bfa78,Pedi uma colcha 100% algodão e veio 100% poliester.,2017-02-14,I ordered a 100% cotton quilt and it came in 100% polyester.
af73e2ba5098ca6c02e8079aa82bfa78,Pedi uma colcha 100% algodão e veio 100% poliester.,2017-02-14,I ordered a 100% cotton quilt and it came in 100% polyester.
af73e2ba5098ca6c02e8079aa82bfa78,Pedi uma colcha 100% algodão e veio 100% poliester.,2017-02-14,I ordered a 100% cotton quilt and it came in 100% polyester.
6ac1784af79388dab9316a767f6450b5,Coloquei que não foi entregue por que eu que tive q ir buscar. Eles não entregam na minha casa... E outra uma semana de uso o fone já está dando problemas!,2018-08-26,"I put that it was not delivered because I had to go get it. They don't deliver to my house... And after another week of use, the phone is already having problems!"
c5a815f89971cd69e828bc8c2d992524,"Demora absurda na entrega do produto, isso é se eu vou recebeR ele né ",2016-11-08,"It takes an absurd amount of time to deliver the product, that's if I'm going to receive it, right?"
